Line	Environment	RI_956	RI_972	RI_978	RI_982	RI_993	RI_1033	RI_1040	Pyruvate	RI_1047	X2_hydroxibutyrate	RI_1062	Glycolate	RI_1076	RI_1084	Alanine	Hydroyxlamine	RI_1152	RI_1155	RI_1158	RI_1160	RI_1161	Monomethylphosphate	RI_1182	Valine	RI_1215	Urea	Benzoate	ethanolamine	Phosphorate	RI_1271	RI_1276	Isoleucine	RI_1291	Proline	Nicotinate	Glycine	Succinate	Glycerate	RI_1329	Fumarate	Serine	Threonine.	X2_Hydroxyethyl_methanamine	RI_1435	Malate	RI_1493	RI_1505	Aspartate	Methonione	X4_hydroxy.proline	Pyroglutamate	GABA	N_Acetylglutamate	RI_1539	Threonate	RI_1553	RI_1555	glutarate	X2_Oxoglutarate	RI_1578	RI_1590	RI_1595	Glutamate	RI_1616	Phenylalanine	RI_1624	RI_1625	RI_1628	RI_1632	Xylose	RI_1644	Arabinose	Asparagine.	RI_1674	X1_6_Anhydroglucose	RI_1698	RI_1705	RI_1707	Putrescine	Pentonate	RI_1746	D_Xylofuranose	RI_1762	glutamine	RI_1785	RI_1793	RI_1796	RI_1800	citrate	RI_1815	RI_1831	Ascorbate	Fructose	Mannose	Allantoin	glucopyranose	Glucose.	Lysine	Mannitol	Glucuronate	Tyrosine	RI_1944	RI_1960	RI_1972	RI_1977	Gluconate	Hexonate	RI_2010	RI_2037	RI_2048	RI_2062	Myo_inositol	RI_2166	RI_2175	RI_2184	Trans_Sinapinate	Fructose_6_phosphate	Glucose_6_phosphate	RI_2316	RI_2353	RI_2364	RI_2395	RI_2414	RI_2446	RI_2455	RI_2506	RI_2512	RI_2545	RI_2574	RI_2587	Sucrose	RI_2613	RI_2628	RI_2681	RI_2699	Maltose	RI_2793	RI_2817	RI_2819	RI_2875	RI_2878	RI_2905	RI_2940	Galactinol	RI_2964	RI_2968	RI_2970	RI_2983	RI_3027	Trehalose	RI_3066	RI_3078	Digalactosylglycerol	RI_3083	RI_3105	RI_3145	RI_3201	RI_3203	RI_3315	Raffinose	RI_3455
7	4	14.56174941	99.99067926	136.8804444	211.630758	121.3479117	320.3584869	16.50331599	169.8870764	143.6759275	1453.262591	66.01326398	25.24036564	133.9680945	36.88976516	1690.133714	911.5655128	425.2030827	116.4939953	24.26958234	8056.530555	12.62018282	198.0397919	54.36386445	1939.625021	9946.645628	58.24699763	9.707832938	370.8392182	6905.181568	118.4355618	49.50994798	1168.823086	15.5325327	3196.789386	37.86054846	1172.706219	481.5085137	531.989245	54.36386445	43.68524822	3759.843697	2974.480012	348.5112025	368.8976516	13255.07509	37.86054846	16.50331599	3899.636491	25.24036564	205.8060583	2307.551889	243.6666067	601.8856421	3941.380173	115.523212	190.2735256	272.7901055	28.15271552	233.9587738	386.3717509	307.7383041	125.2310449	11685.31851	26.21114893	2135.723246	214.5431079	21.35723246	218.4262411	1162.998386	5415.029213	8068.179954	1047.475174	1212.508334	7310.968985	2625.96881	56.30543104	79.60423009	273.7608888	240.7542569	214.5431079	592.1778092	7426.492197	8.737049644	2336.675388	1018.351675	441.7063987	20.38644917	3814.207561	3825.856961	62.1301308	51.45151457	6212.042297	69235.29373	918.3609959	29.12349881	864.9679147	73662.06555	1592.084602	192.2150922	44.65603151	1053.299874	1024.176375	4058.844951	221.338591	82939.84149	29.12349881	777.5974183	974.6664269	2387.156119	97.07832938	14797.64975	17727.47373	1873.611757	99.01989596	91.25362961	1136.787237	476.6545972	1022.234808	8.737049644	20.38644917	496.0702631	111.6400788	19.41566588	15.5325327	12.62018282	1688.192148	9653.469073	270.848539	43.68524822	131.0557447	388107.5114	17.47409929	11.64939953	376.663918	166.0039432	20366.06272	683.4314388	14.56174941	59.21778092	26.21114893	1012.526975	780.5097682	599.9440755	312.5922206	6349.893524	876.6173143	13.59096611	17.47409929	38.83133175	11862.97185	3056.996592	27.18193223	18.44488258	3874.396125	228.134074	41.74368163	63.10091409	17.47409929	622.2720913	388.3133175	737.7953033
17	4	12.95637604	348.8966977	111.9801072	274.8602632	265.6057089	1111.471973	24.06184122	251.7238774	405.3494791	1578.826966	191.5692743	78.66371169	338.716688	53.67641503	3716.629013	170.2837994	15.73274234	465.5040821	16.65819777	12.03092061	1943.456406	447.9204289	416.4549442	3188.193962	11.10546518	206.3765613	190.6438189	444.2186072	8101.436848	15.73274234	22.21093036	1647.310668	27.76366295	6487.442576	66.63279108	2408.035033	602.471486	960.622738	168.4328886	685.7624748	7303.694266	6586.466307	261.9038871	146.2219582	9522.936391	62.00551392	28.68911838	3864.701882	118.4582952	377.5858161	4432.931517	322.0584902	476.6095473	2813.384512	328.5366782	211.9292938	406.2749345	12.03092061	329.4621337	565.4532687	235.0656796	174.9110766	13857.76963	607.0987631	2903.153689	316.5057576	24.98729665	9.254554316	1325.252178	6167.234996	13947.53881	1496.461433	2713.435326	12545.47383	665.4024553	92.54554316	89.76917687	370.1821726	559.9005361	343.3439651	695.0170291	5081.675775	18.50910863	9851.47307	1209.570249	148.9983245	47.19822701	4042.389325	7166.726862	173.9856211	16.65819777	8311.515231	88927.93788	1091.111954	17.5836532	1007.820965	79938.98927	4269.125906	176.7619874	34.24185097	1082.782855	1999.909188	4605.066228	508.075032	59469.76604	8.329098885	672.8060988	877.3317492	4088.662097	361.8530738	28864.02946	27684.07378	1409.468622	126.7873941	496.9695668	1887.929081	496.0441113	1638.056114	558.0496253	12.03092061	780.1589289	326.6857674	37.9436727	544.1677938	25.91275209	804.2207701	11184.12889	257.27661	526.5841406	26.83820752	268983.6212	22.21093036	73.1109791	116.6073844	777.3825626	83.29098885	321.1330348	15.73274234	463.6531712	454.3986169	25.91275209	881.0335709	3136.368458	217.4820264	1779.650795	968.9518369	1534.405106	10.18000975	237.8420459	7515.62356	3946.14196	109.2037409	16.65819777	2416.364132	634.8624261	305.4002924	31.46548468	12.95637604	429.4113203	551.5714372	504.3732102
35	4	14.70705333	268.6488408	175.5041697	243.156615	154.914295	307.8676496	13.7265831	209.8206275	24.51175554	4157.19374	63.73056442	14.70705333	145.1095928	13.7265831	2696.29311	902.032604	807.9074627	180.4065208	13.7265831	8842.86093	21.57034488	221.5862701	72.55479641	3720.884492	21338.95391	369.6372736	49.02351109	502.0007535	9736.069302	88.24231996	62.75009419	5124.917849	18.62893421	15699.28919	40.19927909	1723.66665	2457.058376	408.8560825	57.84774308	137.265831	5973.024591	5371.015875	184.3284017	408.8560825	9195.83021	36.27739821	25.49222577	2248.218219	100.0079626	450.0358318	3074.754615	569.6531988	351.0083394	2301.16361	181.386991	181.386991	166.6799377	2229.589284	191.1916932	502.9812238	286.2973048	140.2072417	8929.14231	16.66799377	3543.419381	351.9888096	14.70705333	683.3877446	1303.044925	5764.184434	2209.97988	1217.744015	1427.564643	3249.278315	1446.193577	109.8126648	44.12115998	312.7700007	374.5396247	153.9338248	657.8955188	4899.409698	16.66799377	7861.410238	668.6806912	202.9573359	78.43761774	2478.628721	2943.371606	87.26184974	19.60940444	4447.412926	93853.55104	918.7005978	15.68752355	659.8564593	96979.29011	1652.092324	150.0119439	59.80868353	1356.970787	796.1418201	2955.137248	200.0159252	73088.17221	20.58987466	650.051757	1114.794642	1318.732448	116.6759564	20727.14049	25019.63912	1442.271696	106.8712542	120.5978373	910.856836	519.6492175	1236.37295	20.58987466	17.64846399	398.07091	115.6954862	16.66799377	9.804702218	14.70705333	172.562759	5963.219889	259.8246088	65.69150486	103.9298435	324075.8029	21.57034488	23.53128532	866.735676	47.06257065	29584.70847	1015.76715	20.58987466	77.45714752	20.58987466	995.1772751	1039.298435	1326.57621	710.8409108	3493.4154	934.3881213	9.804702218	359.8325714	40.19927909	3137.50471	1480.510035	27.45316621	12.74611288	1842.303547	107.8517244	107.8517244	66.67197508	30.39457687	227.4690915	508.8640451	399.0513803
47	4	11.57241052	260.8243293	108.6026218	172.6959723	126.4063302	242.1304354	11.57241052	135.3081845	56.08168173	1933.482741	119.2848469	30.26630442	210.0837601	53.41112546	2585.988657	686.3329621	487.8216125	383.6699179	14.24296679	3788.629166	8.901854243	202.0720913	73.88539021	2760.465001	3522.463724	137.9787408	287.529892	338.2704612	5960.681601	11.57241052	16.02333764	1686.901379	25.8153773	6497.463412	24.03500646	1456.343354	444.2025267	373.8778782	77.44613191	374.7680636	5353.575142	5477.310915	163.7941181	419.2773348	7701.884291	44.50927121	24.03500646	2885.981145	104.1516946	395.2423284	4740.237384	158.4530055	399.6932555	2140.895945	204.7426476	125.5161448	108.6026218	14.24296679	258.153773	467.3473477	247.4715479	147.7707804	10681.33491	15.13315221	2983.901542	379.2189907	3633.736902	31.15648985	514.5271752	2271.753203	2115.970753	578.6205258	2413.292685	1713.606942	713.9287103	162.0137472	32.9368607	247.4715479	212.7543164	211.864131	747.7557564	3106.747131	22.25463561	13640.31126	721.9403791	4449.14675	26.70556273	1876.510874	6205.482593	63.20316512	8.011668818	4791.868139	59183.97793	592.8634926	14.24296679	598.2046051	59774.17087	1685.121008	143.3198533	43.61908579	1349.521103	610.667201	2761.355186	202.0720913	59469.72745	13.35278136	424.6184474	673.8703662	793.155213	97.92039667	16897.49972	31192.09727	736.1833459	64.09335055	121.0652177	1305.902017	407.7049243	1234.687183	16.91352306	1880.071616	404.1441826	285.7495212	226.1070978	70.32464852	2541.479386	315.1256402	7307.532148	209.1935747	91.6890987	1547.142267	258708.3586	23.14482103	21.36445018	215.4248727	125.5161448	3365.791089	665.8586973	145.1002242	232.3383957	27.59574815	667.6390682	758.4379815	6594.493623	672.9801807	2001.136834	881.28357	1578.298757	1108.280853	42.72890036	1914.788848	883.9541263	83.67742988	10.68222509	570.608857	381.889547	141.5394825	1559.604863	22.25463561	64.09335055	452.2141955	180.7076411
53	4	1598.765069	329.2898229	158.3470187	242.9187218	253.7151095	574.9076417	28.79036703	143.0521362	304.9979507	1028.355922	197.0340744	24.29187218	340.9859095	46.78434643	3510.62538	385.970858	583.0049324	310.3961446	104.3650805	8.996989697	22.49247424	215.0280538	142.1524372	2716.19119	17.09428043	179.040095	124.1584578	313.0952415	7291.160451	17.99397939	9.896688667	1241.584578	17.99397939	6167.436438	49.48344334	1960.444055	557.8133612	411.1624292	113.3620702	1058.945687	6144.943963	4856.575039	170.0431053	75.57471346	10334.84207	48.58374437	16.19458146	4375.23609	94.46839182	331.9889198	3474.637421	398.5666436	286.1042724	1677.03888	235.7211301	140.3530393	192.5355795	14.39518352	331.0892209	528.1232952	248.3169157	76.47441243	13870.65902	95.36809079	2014.425993	217.7271507	24.29187218	12.59578558	977.0730811	4378.834886	11432.47481	899.6989697	3072.471982	15284.9858	439.9527962	53.98193818	26.09127012	326.590726	173.6419012	271.7090889	869.1092048	2787.267408	12.59578558	14971.89056	1266.776149	232.1223342	21.59277527	4438.215018	9608.784997	133.1554475	60.27983097	7180.497478	65708.61456	466.0440663	8.097290728	1107.529432	67244.4007	1933.453086	155.6479218	31.48946394	1240.684879	958.1794028	5115.688342	139.4533403	45652.52512	24.29187218	876.3067965	721.5585737	1629.354834	179.040095	27478.60593	32376.56713	966.2766935	89.07019801	203.3319672	2529.053804	578.5064375	1451.214438	26.09127012	15.29488249	674.7742273	134.9548455	26.99096909	113.3620702	17.09428043	1371.14123	9971.363682	259.1133033	136.7542434	13.49548455	309477.5519	12.59578558	45.88464746	85.47140213	678.3730232	287.0039713	289.7030683	17.99397939	161.9458146	632.4883757	22.49247424	906.8965615	4177.302317	169.1434063	1669.841288	995.0670605	1651.847308	9.896688667	15.29488249	8574.131182	2160.177226	13.49548455	8.996989697	3704.060658	324.7913281	103.4653815	9.896688667	8.097290728	295.1012621	25.19157115	324.7913281
61	4	29.9852367	340.8321904	113.9438994	291.8563038	135.933073	928.5428297	11.99409468	161.9202782	11.99409468	2120.955742	33.98326826	29.9852367	102.9493127	13.99311046	2411.812538	204.8991174	25.98720514	341.8316983	16.99163413	5676.205307	31.98425248	224.8892752	417.794298	2568.735277	22498.9226	150.9256914	103.9488205	805.6033592	6600.750105	17.99114202	40.97982348	1558.2328	19.9901578	5803.142809	46.97687082	1692.166858	588.7101471	687.6614282	106.9473442	375.8149666	5492.295855	6643.728944	212.8951805	311.8464616	13295.45395	9.995078899	13.99311046	3519.26728	78.9611233	549.7293394	4844.614742	302.8508906	501.7529607	1678.173747	221.8907516	236.8833699	109.9458679	9.995078899	240.8814015	510.7485317	245.8789409	211.8956727	11841.16997	579.7145761	2493.772185	247.8779567	15.99212624	479.7637871	1202.407992	5420.331287	2990.527606	1447.287425	1910.059578	4406.830286	1115.450805	57.97145761	71.96456807	327.8385879	337.8336668	242.8804172	694.6579835	6449.824413	30.98474459	6025.03356	652.6786521	304.8499064	26.98671303	673.6683178	4807.63295	70.96506018	49.97539449	6404.846558	89190.08704	1192.412913	9.995078899	456.7751057	92647.38484	978.5182242	212.8951805	48.9758866	909.5521798	405.8002033	2515.761359	794.6087724	77097.04108	28.98572881	1010.502477	1241.388799	912.5507034	384.8105376	19928.18831	29433.50834	1701.162429	91.95472587	489.758866	1463.279551	439.7834715	1051.4823	534.7367211	24.98769725	500.7534528	129.9360257	16.99163413	509.7490238	17.99114202	213.8946884	9539.303301	254.8745119	519.7441027	138.9315967	314944.9361	15.99212624	29.9852367	603.7027655	567.7204814	23003.67409	642.6835732	17.99114202	447.7795347	477.7647714	514.7465633	872.5703879	2414.811062	155.9232308	1550.236737	926.5438139	1459.281519	148.9266756	185.9084675	2222.905547	2191.920802	62.96899706	66.96702862	1188.414881	228.8873068	142.9296283	205.8986253	13.99311046	102.9493127	160.9207703	147.9271677
62	4	14.18738803	199.370137	147.1008127	219.5311621	204.5970695	401.7270926	130.6733108	103.0452394	738.4908822	1329.134247	183.6893397	29.86818533	309.1357181	44.80227799	5944.515584	717.5831524	309.8824227	251.6394614	362.1517471	15.6807973	863.1905559	234.4652548	91.09796524	4596.713722	233.7185502	221.0245714	8.213750964	378.579249	7798.583188	92.59137451	29.86818533	2788.1951	6.720341698	10062.59164	46.29568725	2672.455882	460.7167586	379.3259536	143.3672896	619.7648455	12183.9795	8984.350146	201.6102509	117.979332	7626.094418	50.77591505	17.9209112	4070.286955	229.2383224	594.376888	11577.65534	143.3672896	286.7345791	2218.459465	225.5047992	154.5678591	347.964359	21.65443436	247.9059382	415.167776	589.1499555	97.07160231	13625.11944	67.95012161	4430.945293	442.0491428	23.14784363	7.467046331	589.1499555	2536.555639	12716.3799	781.0530463	3677.520318	16886.72528	1170.08616	106.7787625	70.19023551	274.0406004	412.9276621	165.7684286	769.1057721	4365.98199	11.2005695	21083.95202	681.74133	8.960455598	8.960455598	1936.205114	5796.668067	165.7684286	50.02921042	5924.354559	46675.01321	651.1264401	19.41432046	550.3213146	45262.24804	2912.894774	123.2062645	94.83148841	2815.823172	1615.122121	2663.495426	231.4784363	66925.64286	10.45386486	915.4598802	722.8100849	3329.555959	200.8635463	24071.51726	33731.6351	1198.460936	73.17705405	140.380471	1467.274604	409.194139	984.1567065	12.69397876	13.4406834	680.2479208	88.85785134	19.41432046	109.0188764	14.18738803	6473.929169	7826.21126	212.8108204	119.4727413	20.90772973	247496.7441	11.94727413	605.5774575	189.6629768	1429.192668	474.157442	248.6526428	6.720341698	114.9925135	719.0765617	8.960455598	651.1264401	5258.294026	94.83148841	2950.97671	1116.323427	12.69397876	8.213750964	35.84182239	14176.93416	3200.376058	11.2005695	16.42750193	6099.083443	185.182749	67.20341698	9.707160231	20.90772973	754.9183841	151.5810405	775.0794092
77	4	26.84398356	345.5080464	170.5891858	230.3386976	144.6111372	368.0223552	13.85495926	142.8792673	38.96707291	1247.812268	55.41983702	34.63739814	145.4770722	54.55390207	1599.381859	487.5213788	491.8510536	110.839674	15.58682916	2605.598275	10.39121944	193.1034946	125.5605682	1910.252507	17820.07541	190.5056898	14.72089421	469.3367448	6604.48589	24.2461787	38.96707291	1256.471617	23.38024374	3733.045584	32.03959328	1162.950642	504.8400779	1097.139586	15.58682916	411.3191029	4109.727289	4796.413707	162.7957712	177.5166655	16235.41444	23.38024374	9.525284488	3483.656318	27.70991851	408.721298	1913.716247	241.595852	390.536664	1171.609992	157.6001615	203.4947141	68.40886132	27.70991851	288.3563395	646.8534102	198.2991043	122.9627634	10652.7318	96.11877983	2094.696652	208.6903238	8.659349534	109.9737391	768.0843037	3591.898187	2226.318765	808.7832465	1820.195272	3428.236481	577.5786139	61.48138169	38.96707291	290.0882094	303.9431687	230.3386976	888.4492622	3378.878188	26.84398356	5554.972726	1680.779745	368.0223552	13.85495926	4260.399971	6188.837112	51.95609721	15.58682916	4218.835093	78845.97532	577.5786139	27.70991851	1458.234462	97650.61877	1344.796983	120.3649585	30.30772337	846.8843845	289.2222745	6138.612885	232.0705675	51333.48998	14.72089421	904.9020264	870.2646282	383.6091844	236.4002423	20872.49612	26550.43161	1073.759342	120.3649585	227.7408928	1459.966332	471.0686147	1014.00983	16.45276412	84.86162544	502.242273	96.11877983	19.91650393	158.4660965	13.85495926	91.78910507	7392.486698	219.0815432	168.8573159	41.56487777	360880.1237	7560.478079	25.11211365	326.4574774	203.4947141	13984.8495	365.4245504	20.78243888	191.3716247	505.7060128	14.72089421	769.8161736	4049.111842	619.1434917	997.5570664	816.5766611	1323.148609	23.38024374	60.61544674	1456.502592	909.2317011	55.41983702	19.05056898	912.6954409	93.52097497	12.12308935	80.53195067	10.39121944	69.27479628	432.1015418	20.78243888
82	4	16.16591918	277.6734354	106.5048793	269.1150076	251.998152	954.7401682	77.02585022	162.6101282	613.3539925	1917.087828	191.1382209	38.0374569	453.5966735	27.57715625	7844.274549	251.0472155	18.06779203	687.5270334	18.06779203	61.81086746	17.1168556	290.0356089	357.5520949	5660.924523	290.0356089	225.3719321	228.2247414	448.8419914	8374.897073	31.38090194	23.77341056	3400.548647	12.36217349	13037.33835	35.18464763	3041.094679	472.615402	423.166708	199.6966487	997.5323072	11121.20146	10003.85116	241.5378513	76.0749138	6875.270334	67.516486	18.06779203	4050.98916	159.757319	944.2798675	8663.030809	112.2104979	429.823263	1799.171711	445.9891821	213.0097586	220.61725	27.57715625	303.3487188	553.4449979	893.8802371	311.9071466	13720.1107	556.2978071	4021.510131	422.2157716	13.31310991	24.72434698	1007.992608	4561.642019	12426.83717	1108.791869	5317.636474	20760.84398	607.648374	158.8063826	76.0749138	279.5753082	603.8446283	172.1194925	720.8098082	4754.682112	10.46030065	14930.65277	1292.322598	152.1498276	67.516486	5850.160871	3085.788691	221.5681864	43.74307543	10597.23549	121213.013	781.6697393	10.46030065	1244.775777	110969.5258	1338.918483	212.0588222	91.28989656	1581.407271	1180.1121	5825.436524	551.543125	42496.39778	25.67528341	541.0828244	1244.775777	1921.84251	455.4985464	40047.7365	36168.86683	1301.831962	121.7198621	472.615402	2184.300962	500.1925582	1260.941696	492.5850668	176.8741746	753.1416466	119.8179892	24.72434698	430.7741994	18.06779203	3843.68502	9852.652273	272.9187533	478.3210205	21.87153772	225099.9643	18.06779203	584.8258998	101.7501972	1183.915846	780.7188029	170.2176196	13.31310991	384.1783147	555.3468707	10.46030065	846.333416	4996.219964	29.4790291	2241.357148	1379.808749	2345.009218	13.31310991	92.24083298	12984.08591	2451.514097	73.22210453	13.31310991	6836.281941	636.1764666	266.2621983	193.9910302	27.57715625	447.891055	290.0356089	485.9285119
93	4	2243.158943	387.5284634	171.2335071	272.1711534	306.4178548	550.6509097	13.51843477	224.4060172	29.7405565	1802.457969	249.6404288	45.96267822	411.861646	46.86390721	3176.832171	384.8247765	313.6276867	401.0468982	40.55530431	13.51843477	9.913518832	417.2690199	129.7769738	2238.652798	2121.49303	240.6281389	41.4565333	514.6017503	8232.726775	26.13564056	9.012289847	1323.905379	21.62949563	6489.749919	52.27128111	1945.753378	480.3550489	735.4028515	104.5425622	935.4756861	6653.773594	5325.362071	217.1961853	683.1315704	12470.30546	46.86390721	16.22212173	4143.850872	118.060997	175.739652	3286.782107	410.059188	218.9986433	3859.062513	273.0723824	200.9740636	130.6782028	19.82703766	301.0104809	529.021414	187.4556288	56.77742604	11306.81884	27.93809853	2450.441609	237.023223	14.41966376	27.03686954	932.7719992	4278.13399	3727.483081	833.6368109	2918.179453	2487.391998	449.7132634	101.8388753	55.87619705	315.4301447	533.527559	283.8871302	784.9704457	3032.635534	24.33318259	17323.42354	1466.299558	9703.532479	13.51843477	5056.795833	6550.132261	216.2949563	10.81474782	5913.864598	69471.23629	549.7496807	18.92580868	1246.399686	71516.12485	5979.654314	136.0855767	33.34547243	1042.721935	931.8707702	5572.298813	302.8129389	35750.85259	9.913518832	565.0705734	666.9094487	1440.163918	216.2949563	33747.42056	26010.36973	969.7223876	77.50569269	196.4679187	2245.86263	394.7382953	1089.585843	200.0728346	996.7592571	520.9103532	277.5785273	134.2831187	176.640881	13.51843477	69.39463182	8312.034926	227.1097042	164.0236752	407.3555011	275705.7735	9.012289847	38.75284634	144.1966376	174.838423	1372.571744	433.4911417	67.59217385	206.3814375	672.3168226	17.12335071	958.9076397	6518.589247	186.5543998	1809.667801	987.7469673	1520.373297	9.012289847	66.69094487	1660.965019	1467.200787	43.25899127	24.33318259	379.4174026	370.4051127	103.6413332	1671.779767	9.012289847	70.29586081	350.5780751	132.4806608
99	4	2198.861088	359.7970711	155.760251	250.4916318	226.8087866	542.883682	29.14811715	143.9188285	249.5807531	1353.56569	176.7104603	28.23723849	261.4221757	42.81129707	3254.569456	501.8941423	435.4	270.5309623	61.02887029	29.14811715	1664.175314	309.6987448	122.9686192	2796.39749	16.3958159	209.5020921	20.95020921	413.5389121	7464.650628	19.12845188	25.50460251	1534.830544	14.57405858	6835.233473	45.54393305	1723.382427	438.132636	531.0422594	114.7707113	795.1970711	7009.211297	6869.846862	177.6213389	102.9292887	7546.629707	55.56359833	20.95020921	3892.184519	132.9882845	269.6200837	3704.543515	222.2543933	300.5899582	2072.248954	180.3539749	145.7405858	343.4012552	25.50460251	325.183682	467.2807531	212.234728	70.1376569	12659.39163	135.7209205	2722.616318	275.9962343	25.50460251	15.48493724	662.2087866	3018.651883	11552.67406	480.9439331	2682.537657	14003.84854	700.4656904	67.40502092	62.85062762	276.907113	552.9033473	248.6698745	756.0292887	4272.020921	12.75230126	17723.87699	1077.569456	256.8677824	17.30669456	3994.202929	5435.212971	180.3539749	8.19790795	6869.846862	61183.71967	590.2493724	10.01966527	994.6794979	65131.46778	5505.350628	85.62259414	44.63305439	1150.439749	1952.923849	4635.461506	236.8284519	47704.53724	8.19790795	347.0447699	698.6439331	3980.539749	196.7497908	34863.88075	36428.77029	1129.48954	107.483682	231.3631799	1831.776987	412.6280335	1229.686192	14.57405858	13.66317992	704.109205	325.183682	21.86108787	199.4824268	25.50460251	953.6899582	8198.818828	221.3435146	172.1560669	15.48493724	279129.6569	13.66317992	257.7786611	76.51380753	694.0895397	108.3945607	194.0171548	25.50460251	183.9974895	585.6949791	11.84142259	849.8497908	7501.085774	241.3828452	1386.357322	891.7502092	1416.416318	15.48493724	50.09832636	6613.889958	3025.938912	38.25690377	14.57405858	2430.224268	470.9242678	197.6606695	17.30669456	14.57405858	333.38159	385.3016736	453.6175732
105	4	2875.484405	166.8168509	160.0767761	249.382767	152.494192	513.0881929	221.5799585	123.0063648	990.7909932	1722.931617	144.9116079	22.7477524	235.0601081	18.53520566	3511.578962	761.6284506	479.387819	213.9973744	14.32265892	7708.118025	25.27528044	216.5249024	104.4711591	3202.378032	165.9743416	106.1561778	243.4852016	402.7194683	8581.800219	208.099809	87.62097219	2187.154267	23.59026174	5863.865062	42.96797675	1920.078804	337.8462485	319.3110429	129.7464396	125.5338928	6669.303999	5488.105893	237.5876361	118.7938181	5063.481181	44.65299544	14.32265892	3880.598057	135.644005	470.9627255	6858.868602	167.6593602	432.2072955	2280.672805	190.4071126	128.9039302	361.4365103	21.90524305	199.6747155	353.8539262	639.4645951	163.4468135	11715.93499	168.5018696	3588.247313	364.8065477	26.96029914	8.42509348	904.8550397	4126.610786	12457.34322	966.3582221	2246.972431	21790.66178	2026.234982	93.51853763	96.88857502	256.1228418	668.9524223	134.8014957	606.6067305	7638.189749	16.00767761	9445.3723	687.487628	80.03838806	10.95262152	2171.14659	2123.966066	146.5966265	17.69269631	5885.770305	54208.73647	1087.679568	14.32265892	492.8679686	51016.46855	3294.211551	101.9436311	103.6286498	1953.779178	1294.936868	2237.704828	359.7514916	76543.65928	13.48014957	954.5630913	923.3902454	3087.79676	235.0601081	26331.78716	28281.35379	1651.318322	72.45580393	197.9896968	958.775638	443.159917	1088.522078	19.377715	15.16516826	767.526016	129.7464396	11.79513087	167.6593602	16.85018696	13553.44788	9474.017618	217.3674118	201.3597342	11.79513087	192090.4463	22.7477524	2107.958389	56.44812631	1169.402975	752.3608477	278.0280848	16.85018696	133.116477	670.637441	17.69269631	679.0625345	1968.101837	89.30599089	4846.956279	1210.685933	16.85018696	24.43277109	68.24325719	20582.50337	3287.471476	10.11011218	16.85018696	10701.55374	461.6951227	312.5709681	10.11011218	9.267602828	1030.388933	152.494192	1064.931816
110	4	17.10970873	350.1787054	130.0337864	310.2560517	146.0028479	898.8300322	25.09423948	204.1758576	65.01689319	1955.069385	34.21941747	18.25035598	172.2377346	57.03236245	2077.11864	183.6442071	25.09423948	526.979029	27.37553397	6422.984659	12.54711974	171.0970873	386.6794174	1795.37877	2233.387313	77.56401293	504.166084	396.9452426	4807.828154	52.46977345	43.34459546	967.2688671	29.65682847	5687.267183	30.79747572	1416.683883	607.9649837	490.478317	85.54854367	420.8988349	4137.127572	3833.715404	313.6779935	509.8693203	11455.52032	20.53165048	19.39100323	3517.756116	50.18847895	435.7272491	4049.297734	63.87624594	760.811715	2467.219999	147.1434951	320.521877	148.2841424	55.8917152	326.2251132	540.666796	197.3319741	201.8945631	12814.03119	556.6358575	2378.249514	342.1941747	4000.249902	46.76653721	992.3631066	4388.069967	2904.087896	885.1422652	1114.412362	2528.814951	1130.381424	35.36006472	99.23631066	311.396699	172.2377346	232.6920388	720.8890613	6459.485371	304.5528155	1141.787896	579.4488025	6780.007248	34.21941747	987.8005176	4437.117798	98.09566341	37.64135921	6166.339028	67197.81073	1097.302653	35.36006472	498.4628478	70965.36859	1113.271715	185.9255016	19.39100323	603.4023947	613.6682199	2306.388737	986.6598703	63205.54536	22.81294498	839.5163752	978.6753396	1246.727443	444.8524271	17928.69346	32656.73074	1202.2422	112.9240776	490.478317	1585.499676	444.8524271	1243.305501	531.541618	1123.53754	322.8031714	165.3938511	417.4768931	487.0563753	2729.568867	240.6765695	9276.884076	328.5064077	477.9311973	1948.225501	419973.7699	36.50071197	34.21941747	223.5668608	533.8229125	3222.328478	704.9199998	195.0506796	432.3053073	22.81294498	879.4390289	635.3405177	2980.511261	167.6751456	2722.724983	853.2041422	20.53165048	1592.34356	290.8650485	3058.075274	1710.970873	83.26724917	10.26582524	1071.067767	342.1941747	156.2686731	3097.997928	30.79747572	112.9240776	383.2574756	313.6779935
